id,title,authors,year,start_page,end_page,subject,filename,editors,doi,isbn,issn,proceeding_title,series_title,publisher,publication_place,conference_date,conference_location,session_title,publication_type,language,peer_review_status,label_forschungssoftware,label_forschungssoftware_erklärung,label_software_evaluation,label_software_evaluation_erklärung,label_lehr_lern_setting,label_lehr_lern_setting_erklärung,label_prozess_paradigma,label_prozess_paradigma_erklärung,label_lernende_paradigma,label_lernende_paradigma_erklärung,label_design_paradigma,label_design_paradigma_erklärung,label_bildungstechnologie_paradigma,label_bildungstechnologie_paradigma_erklärung
222,Programmier-Praktikum für Erstsemester – Erfahrungen aus mehreren Iterationen ,"Dahm, Markus; Rose, Jennifer; Köhler, Marius",2020,259.0,264.0,"Programmieren, Lernen, Anfänger, IDE, Entwickeln, Hochschule, Sekundarstufe, Software-Entwicklung, Didaktik der Informatik, Kognitive Belastung, Erfahrungen, Medienkompetenz",259 DELFI2020_paper_50.pdf,"Zender, Raphael; Ifenthaler, Dirk; Leonhardt, Thiemo; Schumacher, Clara",,978-3-88579-702-9,1617-5468,DELFI 2020 – Die 18. Fachtagung Bildungstechnologien der Gesellschaft für Informatik e.V.,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-308",Gesellschaft für Informatik e.V.,Bonn,14.-18. September 2020,Online,,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung und Evaluation einer spezifischen integrierten Entwicklungsumgebung (5Code) für Programmieranfänger, die als Forschungssoftware gilt.",1,Die Publikation evaluiert die Forschungssoftware 5Code in verschiedenen Iterationen und diskutiert die Ergebnisse der Evaluation.,1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Ausbildung von Programmieranfängern im ersten Semester.",1.0,"Die Publikation zeigt, wie die Forschungssoftware 5Code den Lehr-Lern-Prozess vereinfacht, indem sie die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",1.0,"Die Publikation misst die Effekte der Forschungssoftware auf die Lernenden, insbesondere die kognitive Belastung und den Lernerfolg.",1.0,"Die Publikation beschreibt die Entwicklung der Forschungssoftware 5Code und ihre verschiedenen Iterationen, die auf die Ergebnisse der Evaluation reagieren.",-1.0,"Die Publikation verwendet keine allgemeine Bildungstechnologie, sondern eine spezifische Forschungssoftware, die eigens für die Ausbildung von Programmieranfängern entwickelt wurde."
223,Automatic Feedback for Open Writing Tasks: Is this text appropriate for this lecture?,"Rüdian, Sylvio; Quandt, Joachim; Hahn, Kathrin; Pinkwart, Niels",2020,265.0,276.0,"feedback, online courses, language learning",265 DELFI2020_paper_25.pdf,"Zender, Raphael; Ifenthaler, Dirk; Leonhardt, Thiemo; Schumacher, Clara",,978-3-88579-702-9,1617-5468,DELFI 2020 – Die 18. Fachtagung Bildungstechnologien der Gesellschaft für Informatik e.V.,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-308",Gesellschaft für Informatik e.V.,Bonn,14.-18. September 2020,Online,,Text/Conference Paper,en,,1,Die Publikation beschreibt die Entwicklung und Anwendung von Forschungssoftware zur automatischen Bewertung von offenen Schreibaufgaben in Online-Sprachkursen.,1,"Die Publikation evaluiert die entwickelte Forschungssoftware hinsichtlich ihrer Fähigkeit, die Bewertungen von Tutoren zu vorhersagen.",1.0,"Die Publikation konzentriert sich auf ein spezifisches Lehr-Lern-Setting, nämlich Online-Sprachkurse.",0.0,"Obwohl die Publikation die Organisation und Gestaltung des Lehr-Lern-Settings durch die Forschungssoftware berührt, liegt der Fokus nicht auf der Vereinfachung organisatorischer Abläufe oder der Entlastung der Lehrenden.",1.0,"Die Publikation misst die Effekte der Forschungssoftware auf die Lernenden, insbesondere die Qualität ihrer Schreibaufgaben.",1.0,Die Publikation entwickelt neue Forschungssoftware zur automatischen Bewertung von offenen Schreibaufgaben.,-1.0,"Die Publikation verwendet keine allgemeine Bildungstechnologie, sondern entwickelt eigens Forschungssoftware für einen konkreten Forschungszweck."
224,Educational Text Summarizer: Which sentences are worth asking for?,"Rüdian, Sylvio; Heuts, Alexander; Pinkwart, Niels",2020,277.0,288.0,"Question generation, Online courses, Text summarization",277 DELFI2020_paper_15.pdf,"Zender, Raphael; Ifenthaler, Dirk; Leonhardt, Thiemo; Schumacher, Clara",,978-3-88579-702-9,1617-5468,DELFI 2020 – Die 18. Fachtagung Bildungstechnologien der Gesellschaft für Informatik e.V.,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-308",Gesellschaft für Informatik e.V.,Bonn,14.-18. September 2020,Online,,Text/Conference Paper,en,,0,"Die Publikation beschäftigt sich mit der Anwendung von Textsummarisierungsalgorithmen, aber es wird keine spezifische Forschungssoftware erstellt oder verwendet.",1,Die Publikation evaluiert verschiedene Textsummarisierungsalgorithmen und vergleicht ihre Ergebnisse mit denen von Lehrkräften.,1.0,"Die Publikation beschäftigt sich mit der Anwendung von Textsummarisierungsalgorithmen in einem Lehr-Lern-Setting, insbesondere bei der Auswahl von relevanten Sätzen für die Fragestellung.",0.0,Die Publikation konzentriert sich auf die Auswahl von relevanten Sätzen und nicht auf die Organisation oder Vereinfachung des Lehr-Lern-Prozesses.,1.0,Die Publikation evaluiert die Ergebnisse der Textsummarisierungsalgorithmen in Bezug auf ihre Relevanz für die Lernenden und die Fragestellung.,-1.0,Die Publikation beschäftigt sich nicht mit der Entwicklung neuer Forschungssoftware oder Algorithmen.,0.0,"Die Publikation verwendet zwar Textsummarisierungsalgorithmen, aber diese sind nicht Teil einer allgemeinen Bildungstechnologie, sondern spezifisch für die Fragestellung entwickelt worden."
225,Is the context-based Word2Vec representation useful to determine Question Words for Generators?,"Rüdian, Sylvio; Pinkwart, Niels",2020,289.0,294.0,"Question generation, question words, online courses",289 DELFI2020_paper_14.pdf,"Zender, Raphael; Ifenthaler, Dirk; Leonhardt, Thiemo; Schumacher, Clara",,978-3-88579-702-9,1617-5468,DELFI 2020 – Die 18. Fachtagung Bildungstechnologien der Gesellschaft für Informatik e.V.,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-308",Gesellschaft für Informatik e.V.,Bonn,14.-18. September 2020,Online,,Text/Conference Paper,en,,1,"Die Publikation beschreibt die Entwicklung und Anwendung von Word2Vec zur Vorhersage von Frage-Wörtern für Generatoren, was als Forschungssoftware im Sinne von Definition 1) gilt.",1,Die Publikation evaluiert die Forschungssoftware durch die Messung der Genauigkeit der Vorhersage von Frage-Wörtern und vergleicht verschiedene Ansätze.,1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Generierung von Fragen für Online-Kurse.",0.0,"Die Publikation konzentriert sich auf die Entwicklung und Evaluation der Forschungssoftware, aber nicht direkt auf die Vereinfachung des Lehr-Lern-Prozesses.",0.0,"Die Publikation geht nicht direkt auf die Wirkung der Forschungssoftware auf die Lernenden ein, sondern konzentriert sich auf die technische Evaluation.",1.0,"Die Publikation beschreibt die Entwicklung von Word2Vec zur Vorhersage von Frage-Wörtern, was als designorientiertes Paradigma gilt.",-1.0,"Die Publikation verwendet keine allgemeine Bildungstechnologie, sondern entwickelt eigens Forschungssoftware für einen konkreten Forschungszweck."
226,Was bedeutet „Digitaler Unterricht“?,"Lehmann, Marcel; Bauer, Timon; Kersten, Stefanie; Hofmann, Sven; Schöneburg-Lehnert, Silvia",2020,295.0,300.0,"Digitalisierung, Digitaler Unterricht, Webbasiertes Lernen, Digital unterstütztes Lehren und Lernen",295 DELFI2020_paper_19.pdf,"Zender, Raphael; Ifenthaler, Dirk; Leonhardt, Thiemo; Schumacher, Clara",,978-3-88579-702-9,1617-5468,DELFI 2020 – Die 18. Fachtagung Bildungstechnologien der Gesellschaft für Informatik e.V.,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-308",Gesellschaft für Informatik e.V.,Bonn,14.-18. September 2020,Online,,Text/Conference Paper,de,,0,"Die Publikation enthält keine Forschungssoftware im Sinne von Quellcode-Dateien, Algorithmen, Skripten, rechnergestützten Arbeitsabläufen oder ausführbaren Dateien, die zu einem Forschungszweck erstellt wurden.",0,"Die Publikation evaluiert keine Forschungssoftware, sondern entwickelt einen Kriterienkatalog für digitale Medien.",1.0,"Die Publikation geht um ein konkretes Lehr-Lern-Setting, nämlich die Entwicklung von digitalisierten Unterrichtsszenarien für die Fächer Mathematik und Informatik in der Sekundarstufe I.",0.0,"Die Publikation vereinfacht nicht direkt den Lehr-Lern-Prozess durch die Forschungssoftware, sondern entwickelt einen Kriterienkatalog für digitale Medien, der die Organisation und Gestaltung des Lehr-Lern-Settings erleichtern soll.",1.0,"Die Publikation misst die Effekte der digitalen Medien auf die Lernenden, indem sie die Qualität von Medien auf den Unterricht überprüfen und so untersuchen möchte, ob ein Einfluss auf den Lernerfolg vorhanden ist.",1.0,"Die Publikation entwickelt einen Kriterienkatalog für digitale Medien, der neue Funktionen erfüllt und so die Entwicklung von digitalisierten Unterrichtsszenarien unterstützen soll.",1.0,"Die Publikation verwendet allgemeine Bildungstechnologie, die nicht eigens für einen konkreten Forschungszweck entwickelt wurde, sondern im Zuge einer gesellschaftlichen oder technologischen Entwicklung, zum Beispiel der Digitalisierung von Lehr-Lern-Prozessen, verfügbar geworden ist und nun in einem Bildungskontext angewendet wird."
227,Mobile First: Trends in Virtual Learning Environments,"Riazy, Shirin; Simbeck, Katharina; Träger, Marco; Wöstenfeld, Robert",2020,301.0,306.0,"Mobile devices, MOOC, Google Analytics, Attrition",301 DELFI2020_paper_32.pdf,"Zender, Raphael; Ifenthaler, Dirk; Leonhardt, Thiemo; Schumacher, Clara",,978-3-88579-702-9,1617-5468,DELFI 2020 – Die 18. Fachtagung Bildungstechnologien der Gesellschaft für Informatik e.V.,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-308",Gesellschaft für Informatik e.V.,Bonn,14.-18. September 2020,Online,,Text/Conference Paper,de,,0,"Die Publikation beschreibt die Analyse von Nutzungsdaten einer bestehenden Lernplattform und verwendet Google Analytics, aber es wird keine spezifische Forschungssoftware erstellt oder verwendet.",0,"Die Publikation evaluiert nicht die Forschungssoftware selbst, sondern verwendet bestehende Tools wie Google Analytics, um Nutzungsdaten zu analysieren.",1.0,"Die Publikation beschreibt ein konkretes Lehr-Lern-Setting, nämlich die Nutzung einer Lernplattform für Mathematikunterricht.",0.0,Die Publikation konzentriert sich auf die Analyse von Nutzungsdaten und nicht auf die Vereinfachung von Lehr-Lern-Prozessen durch Forschungssoftware.,1.0,"Die Publikation untersucht die Effekte der mobilen Nutzung auf die Lernenden, insbesondere die bevorzugten Geräte und die Altersgruppen.",-1.0,"Die Publikation beschreibt nicht die Entwicklung von Forschungssoftware, sondern verwendet bestehende Tools und Plattformen.",1.0,"Die Publikation verwendet allgemeine Bildungstechnologie wie Google Analytics und eine bestehende Lernplattform, um die mobile Nutzung zu analysieren."
228,Digitalisierung von Analyse- und Auswertungsstrukturen im Kontext schulischer Wettbewerbsszenarien,"Funke, Florian; Hofmann, Sven",2020,307.0,312.0,"Assessment, Digitalisierung, Datenanalyse, Schule, Wettbewerb, Feedback, automatisierte Rückmeldung",307 DELFI2020_paper_75.pdf,"Zender, Raphael; Ifenthaler, Dirk; Leonhardt, Thiemo; Schumacher, Clara",,978-3-88579-702-9,1617-5468,DELFI 2020 – Die 18. Fachtagung Bildungstechnologien der Gesellschaft für Informatik e.V.,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-308",Gesellschaft für Informatik e.V.,Bonn,14.-18. September 2020,Online,,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung und Anwendung von digitalen Analysestrukturen für den Wettbewerb Run For Numbers, die als Forschungssoftware gelten.",1,Die Publikation evaluiert die entwickelte Forschungssoftware hinsichtlich ihrer Funktionalität und Effizienz im Lehr-Lern-Setting.,1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich den Wettbewerb Run For Numbers, und beschreibt die Anwendung der Forschungssoftware in diesem Kontext.",1.0,"Die Publikation zeigt, wie die Forschungssoftware den Lehr-Lern-Prozess vereinfacht, indem sie die Organisation und Gestaltung des Wettbewerbs erleichtert.",1.0,"Die Publikation misst die Effekte der Forschungssoftware auf die Lernenden, indem sie die Auswirkungen auf den Lernstand und die Entwicklung der Lernenden untersucht.",1.0,"Die Publikation beschreibt die Entwicklung der Forschungssoftware selbst und zeigt, wie sie neue Funktionen und Möglichkeiten im Lehr-Lern-Setting bietet.",0.0,"Die Publikation verwendet zwar digitale Technologie, aber diese ist spezifisch für den Wettbewerb Run For Numbers entwickelt worden und gilt daher als Forschungssoftware."
229,Fertigkeiten erkennen und Interesse für Informatik wecken: Der Informatiktest von MINTFIT Hamburg ,"Barbas, Helena; Bender, Esther; Hamann, Fabian; Sitzmann, Daniel; Soll, Marcus",2020,313.0,318.0,"Self-Assessment in Informatik, Übergang Schule-Hochschule, E-Learning, MINTFIT",313 DELFI2020_paper_53.pdf,"Zender, Raphael; Ifenthaler, Dirk; Leonhardt, Thiemo; Schumacher, Clara",,978-3-88579-702-9,1617-5468,DELFI 2020 – Die 18. Fachtagung Bildungstechnologien der Gesellschaft für Informatik e.V.,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-308",Gesellschaft für Informatik e.V.,Bonn,14.-18. September 2020,Online,,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung eines Informatik-Onlinetests, der als Forschungssoftware gelten kann.",1,"Die Publikation evaluiert den entwickelten Informatik-Onlinetest, indem sie die Ergebnisse von Testteilnehmenden auswertet und Feedbacks sammelt.",1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Vorbereitung von Studieninteressierten auf ein Informatik-Studium.",1.0,"Die Publikation zeigt, wie der Lehr-Lern-Prozess durch den entwickelten Informatik-Onlinetest vereinfacht werden kann, indem er die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",1.0,"Die Publikation misst die Effekte des Informatik-Onlinetests auf die Lernenden, indem sie die Ergebnisse von Testteilnehmenden auswertet und Feedbacks sammelt.",1.0,"Die Publikation entwickelt neue Forschungssoftware, nämlich den Informatik-Onlinetest, der spezifische Funktionen erfüllt.",0.0,"Die Publikation verwendet keine allgemeine Bildungstechnologie, sondern entwickelt spezifische Forschungssoftware für den Informatik-Onlinetest."
230,FL-Trail: Gruppenbasiertes forschendes Lernen digital unterstützen,"Dehne, Julian; Strickroth, Sven; Lucke, Ulrike",2020,319.0,330.0,"Forschendes Lernen, Gruppenorientierung, Bildungstechnologien",319 DELFI2020_paper_80.pdf,"Zender, Raphael; Ifenthaler, Dirk; Leonhardt, Thiemo; Schumacher, Clara",,978-3-88579-702-9,1617-5468,DELFI 2020 – Die 18. Fachtagung Bildungstechnologien der Gesellschaft für Informatik e.V.,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-308",Gesellschaft für Informatik e.V.,Bonn,14.-18. September 2020,Online,,Text/Conference Paper,de,,1,"Die Publikation enthält Forschungssoftware, da sie ein integriertes, digitales Werkzeug zur Unterstützung des Ablaufs in Kursen mit forschendem Lernen-Ansatz vorstellt.",1,"Die Publikation evaluiert die Forschungssoftware durch eine qualitative Interviewstudie, um die Eignung des vorgestellten Systems zu überprüfen und weitere Erkenntnisse darüber zu gewinnen, wie solche Unterstützungssysteme allgemein aussehen müssen.",1.0,"Die Publikation geht um ein konkretes Lehr-Lern-Setting, da sie sich mit der digitalen Unterstützung von Kursen mit forschenden Lernen-Ansatz beschäftigt.",1.0,"Die Publikation vereinfacht den Lehr-Lern-Prozess durch die Forschungssoftware, da sie die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",0.0,"Die Publikation misst nicht direkt die Effekte der Forschungssoftware auf die Lernenden, aber sie geht auf die didaktischen Aspekte des forschenden Lernens ein und wie die Software diese unterstützen kann.",1.0,"Die Publikation entwickelt neue Forschungssoftware, da sie ein integriertes, digitales Werkzeug zur Unterstützung des Ablaufs in Kursen mit forschendem Lernen-Ansatz vorstellt.",0.0,"Die Publikation verwendet keine allgemeine Bildungstechnologie, die nicht als Forschungssoftware gilt, sondern entwickelt eigens eine Software für den Forschungszweck."
231,Eine forschungspraktische Perspektive auf xAPI-Registries,"Ehlenz, Matthias; Heinemann, Birte; Leonhardt, Thiemo; Röpke, René; Lukarov, Vlatko; Schroeder, Ulrik",2020,331.0,336.0,"xAPI Registry, Learning Analytics, Kollaboration, Transparenz, Open Science",331 DELFI2020_paper_26.pdf,"Zender, Raphael; Ifenthaler, Dirk; Leonhardt, Thiemo; Schumacher, Clara",,978-3-88579-702-9,1617-5468,DELFI 2020 – Die 18. Fachtagung Bildungstechnologien der Gesellschaft für Informatik e.V.,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-308",Gesellschaft für Informatik e.V.,Bonn,14.-18. September 2020,Online,,Text/Conference Paper,de,,0,"Die Publikation beschäftigt sich mit der Analyse und Diskussion von xAPI-Registries, aber es wird keine spezifische Forschungssoftware vorgestellt oder diskutiert.",1,Die Publikation evaluiert die bestehenden xAPI-Registries und diskutiert ihre Stärken und Schwächen.,0.0,Die Publikation konzentriert sich auf die technische und konzeptionelle Analyse von xAPI-Registries und geht nicht auf ein spezifisches Lehr-Lern-Setting ein.,0.0,"Die Publikation diskutiert die technischen und konzeptionellen Aspekte von xAPI-Registries, aber es wird nicht explizit auf die Vereinfachung von Lehr-Lern-Prozessen eingegangen.",-1.0,Die Publikation geht nicht auf die Wirkung von xAPI-Registries auf die Lernenden ein.,0.0,"Die Publikation diskutiert die bestehenden xAPI-Registries, aber es wird keine neue Forschungssoftware entwickelt oder vorgestellt.",1.0,"Die Publikation geht auf die Anwendung von xAPI als allgemeine Bildungstechnologie ein, die in verschiedenen Bildungskontexten verwendet werden kann."
232,Nutzung von GitHub für Open Educational Resources,"Schröder, Nadine; Pfänder, Peter",2020,337.0,342.0,"Open Educational Resources, Infrastruktur, Versionsverwaltung, GitHub, Bildungsmaterialien, Lehr-/Lernmaterialien, Kollaboration",337 DELFI2020_paper_58.pdf,"Zender, Raphael; Ifenthaler, Dirk; Leonhardt, Thiemo; Schumacher, Clara",,978-3-88579-702-9,1617-5468,DELFI 2020 – Die 18. Fachtagung Bildungstechnologien der Gesellschaft für Informatik e.V.,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-308",Gesellschaft für Informatik e.V.,Bonn,14.-18. September 2020,Online,,Text/Conference Paper,de,,0,"Die Publikation beschäftigt sich mit der Nutzung von GitHub für Open Educational Resources, aber es wird keine spezifische Forschungssoftware erstellt oder verwendet.",0,"Die Publikation untersucht die Nutzung von GitHub für Open Educational Resources, aber es wird keine spezifische Evaluation der Forschungssoftware durchgeführt.",1.0,"Die Publikation beschäftigt sich mit der Nutzung von GitHub für Open Educational Resources in Bildungskontexten, was ein konkretes Lehr-Lern-Setting darstellt.",1.0,"Die Publikation untersucht, wie GitHub die Organisation und Gestaltung von Lehr-Lern-Prozessen erleichtert, was ein prozessorientiertes Paradigma darstellt.",0.0,"Die Publikation beschäftigt sich nicht direkt mit den Effekten von GitHub auf die Lernenden, sondern konzentriert sich auf die Nutzung von GitHub in Bildungskontexten.",-1.0,"Die Publikation beschäftigt sich nicht mit der Entwicklung von neuen Forschungssoftware oder Funktionen, sondern nutzt bestehende Technologie (GitHub).",1.0,"Die Publikation nutzt GitHub als allgemeine Bildungstechnologie, die nicht eigens für einen konkreten Forschungszweck entwickelt wurde, sondern im Zuge einer gesellschaftlichen oder technologischen Entwicklung verfügbar geworden ist."
