id,title,authors,year,start_page,end_page,subject,filename,editors,doi,isbn,issn,proceeding_title,series_title,publisher,publication_place,conference_date,conference_location,session_title,publication_type,language,peer_review_status,label_forschungssoftware,label_forschungssoftware_erklärung,label_software_evaluation,label_software_evaluation_erklärung,label_lehr_lern_setting,label_lehr_lern_setting_erklärung,label_prozess_paradigma,label_prozess_paradigma_erklärung,label_lernende_paradigma,label_lernende_paradigma_erklärung,label_design_paradigma,label_design_paradigma_erklärung,label_bildungstechnologie_paradigma,label_bildungstechnologie_paradigma_erklärung
61,Interaktive Visualisierung von Wissensressourcen einer Lerncommunity und Modellierung eines Ressourcenpfads,"Böhnstedt, Doreen; Chard, Chris; Rensing, Christoph",2011,67.0,78.0,,67.pdf,"Rohland, Holger; Kienle, Andrea; Friedrich, Steffen",,978-3-88579-282-6,1617-5468,DeLFI 2011 – Die 9. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-188",Gesellschaft für Informatik e.V.,Bonn,5.-8. September 2011,Dresden,Regular Research Papers,Text/Conference Paper,de,,1,Die CROKODIL-Lernumgebung und die zugehörige Visualisierungskomponente werden als Forschungssoftware entwickelt und beschrieben.,0,Es wird keine explizite Evaluation der Software im Sinne einer Wirksamkeitsmessung durchgeführt. Es werden lediglich die Konzepte und die Implementierung beschrieben.,1.0,Die Publikation beschreibt die Anwendung der Software in einem ressourcenbasierten Lernsetting und erwähnt explizit Anwendungsszenarien in der IT-Ausbildung.,0.0,"Die Software soll den Lernprozess unterstützen, aber die Vereinfachung von Prozessen steht nicht im Vordergrund. Es geht eher um die Visualisierung und Navigation im Lernmaterial.",-1.0,Es werden keine Effekte der Software auf die Lernenden gemessen oder untersucht. Die Publikation fokussiert sich auf die technische Umsetzung und das Konzept.,1.0,Die Entwicklung einer neuen Visualisierungskomponente für die Lernumgebung steht im Fokus der Arbeit.,0.0,"Es wird keine allgemeine Bildungstechnologie eingesetzt, sondern eine eigens entwickelte Softwarelösung."
62,Twitterwalls zur Konferenzunterstützung,"Ziebarth, Sabrina; Engler, Jan; Hoppe, H. Ulrich",2011,79.0,90.0,,79.pdf,"Rohland, Holger; Kienle, Andrea; Friedrich, Steffen",,978-3-88579-282-6,1617-5468,DeLFI 2011 – Die 9. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-188",Gesellschaft für Informatik e.V.,Bonn,5.-8. September 2011,Dresden,Regular Research Papers,Text/Conference Paper,de,,1,"Die Autoren entwickeln ein Twitterwall-System namens ""twitt4con"", was als Forschungssoftware im Sinne der Definition gilt.",1,Das entwickelte System wird auf der DeLFI 2010 eingesetzt und mit Hilfe eines Fragebogens evaluiert.,1.0,"Die Publikation untersucht den Einsatz eines Twitterwalls zur Unterstützung von Konferenzen, was als ein spezifisches Lehr-Lern-Setting interpretiert werden kann (Wissensaustausch, Diskussion).",0.0,"Die Publikation erwähnt die Vereinfachung der Moderation und Filterung von Tweets, aber der Fokus liegt nicht primär auf der Optimierung des Konferenzablaufs als solchen.",1.0,"Die Autoren untersuchen das Nutzungsverhalten der DeLFI-Teilnehmer und bewerten die Akzeptanz des Systems durch die Zielgruppe, was auf eine Messung der Effekte auf die Lernenden (hier: Konferenzteilnehmer) hindeutet.",1.0,"Die Publikation beschreibt die Entwicklung eines neuen Twitterwall-Systems (""twitt4con""), was eindeutig auf ein Design-orientiertes Paradigma hindeutet.",0.0,"Twitter selbst wird als Bildungstechnologie eingesetzt, aber der Fokus der Publikation liegt auf der eigens entwickelten Software ""twitt4con"" und nicht auf Twitter als generellem Werkzeug."
63,"Mathematik auf YouTube: Herausforderungen, Werkzeuge, Erfahrungen","Loviscach, Jörn",2011,91.0,102.0,,91.pdf,"Rohland, Holger; Kienle, Andrea; Friedrich, Steffen",,978-3-88579-282-6,1617-5468,DeLFI 2011 – Die 9. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-188",Gesellschaft für Informatik e.V.,Bonn,5.-8. September 2011,Dresden,Regular Research Papers,Text/Conference Paper,de,,1,"Der Autor entwickelt Software-Tools für die Videoerstellung und -bearbeitung, sowie ein Programm zur Anzeige der Stiftposition und ein Tool zur automatischen Erzeugung von Schnittlisten. Dies erfüllt die Definition von Forschungssoftware.",1,Die entwickelten Tools werden im Rahmen der Mathematik-Vorlesungen eingesetzt und ihre Effektivität und Benutzerfreundlichkeit wird durch Umfragen evaluiert.,1.0,"Die Publikation beschreibt die Nutzung von YouTube im Kontext von Mathematik-Vorlesungen und Brückenkursen, was ein konkretes Lehr-Lern-Setting darstellt.",1.0,Die entwickelte Software soll den Workﬂow der Videoproduktion vereinfachen und somit den Lehrprozess unterstützen. Die Effizienzsteigerung bei der Erstellung der Videos steht im Vordergrund.,1.0,"Es werden Umfragen unter Studierenden und Schülern durchgeführt, um die Nutzung und den Nutzen der Videos aus der Perspektive der Lernenden zu bewerten. Es werden Aussagen zur Nutzung und zum Lernerfolg erhoben.",0.0,"Die Softwareentwicklung dient primär der Anpassung bestehender Tools und der Lösung spezifischer Probleme im Lehrkontext, nicht der Entwicklung grundlegend neuer Softwarekonzepte.",1.0,"YouTube wird als generelle Bildungstechnologie eingesetzt, die nicht eigens für Forschungszwecke entwickelt wurde. Die Publikation untersucht die Anwendung dieser Technologie im Bildungsbereich."
64,Design eines pervasiven Lernspiels für Studienanfänger,"Lucke, Ulrike",2011,103.0,114.0,,103.pdf,"Rohland, Holger; Kienle, Andrea; Friedrich, Steffen",,978-3-88579-282-6,1617-5468,DeLFI 2011 – Die 9. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-188",Gesellschaft für Informatik e.V.,Bonn,5.-8. September 2011,Dresden,Regular Research Papers,Text/Conference Paper,de,,1,"Die Autoren konzipieren ein pervasives Lernspiel, was als Forschungssoftware im Sinne der Definition (Quellcode, Algorithmen, etc.) betrachtet werden kann.",1,"Die Autoren planen einen Feldtest mit Neuimmatrikulierten, um das Spiel zu evaluieren und die Ergebnisse mit dem Vorjahr zu vergleichen. Dies stellt eine Evaluation der Software dar.",1.0,"Die Publikation beschreibt ein Lernspiel für Studienanfänger, also ein konkretes Lehr-Lern-Setting.",0.0,"Die Vereinfachung des Orientierungsprozesses für Studienanfänger ist ein Nebeneffekt, aber nicht der Hauptfokus der Arbeit. Der Fokus liegt auf dem Lernerlebnis und dem Design des Spiels.",1.0,"Die Autoren untersuchen, wie das Spiel die Orientierung und das Lernen der Studierenden verbessern kann und planen, dies durch einen Feldtest zu evaluieren. Dies deutet auf ein starkes Interesse an den Effekten auf die Lernenden hin.",1.0,"Ein Großteil der Arbeit widmet sich der Konzeption und dem Design des Spiels, einschließlich der Ableitung von Gestaltungsrichtlinien und der Beschreibung des Spielkonzepts.",0.0,"Obwohl digitale Technologien eingesetzt werden, steht nicht die allgemeine Anwendung von Bildungstechnologie im Vordergrund, sondern die Entwicklung und Evaluation einer spezifischen Forschungssoftware."
65,Das GATE-System: Qualitätssteigerung durch Selbsttests für Studenten bei der Onlineabgabe von Übungsaufgaben?,"Strickroth, Sven; Olivier, Hannes; Pinkwart, Niels",2011,115.0,126.0,,115.pdf,"Rohland, Holger; Kienle, Andrea; Friedrich, Steffen",,978-3-88579-282-6,1617-5468,DeLFI 2011 – Die 9. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-188",Gesellschaft für Informatik e.V.,Bonn,5.-8. September 2011,Dresden,Regular Research Papers,Text/Conference Paper,de,,1,Das GATE-System wird als eigens entwickeltes System zur Unterstützung von Programmierübungen beschrieben und erfüllt somit die Definition von Forschungssoftware.,1,"Die Publikation beschreibt eine Evaluation des GATE-Systems, inklusive der Sammlung von Daten und der Befragung von Tutoren.",1.0,Die Publikation beschreibt den Einsatz des Systems in einer konkreten Programmier-Vorlesung für BWL-Studenten.,1.0,"Die Publikation betont die Vereinfachung von Prozessen wie Abgabe, Bewertung und Plagiatserkennung durch das System. Die Entlastung der Tutoren wird explizit genannt.",1.0,"Die Publikation untersucht, ob die Tests die Qualität der abgegebenen Lösungen verbessern und somit einen Effekt auf das Lernen der Studierenden haben. Es werden Daten zur Korrektheit der Lösungen analysiert.",0.0,"Obwohl das System entwickelt wurde, steht die Entwicklung selbst nicht im Vordergrund. Der Fokus liegt auf der Evaluation des bestehenden Systems.",0.0,Die Publikation konzentriert sich auf die Evaluation der eigens entwickelten Software und nicht auf den Einsatz allgemeiner Bildungstechnologien.
66,Flexibles E-Assessment mit OLAT und ECSpooler,"Hoernecke, Jens; Amelung, Mario; Krieger, Katrin; Rösner, Dietmar",2011,127.0,138.0,,127.pdf,"Rohland, Holger; Kienle, Andrea; Friedrich, Steffen",,978-3-88579-282-6,1617-5468,DeLFI 2011 – Die 9. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-188",Gesellschaft für Informatik e.V.,Bonn,5.-8. September 2011,Dresden,Regular Research Papers,Text/Conference Paper,de,,1,"ECSpooler wird als Forschungssoftware betrachtet, da es sich um einen Web-Service handelt, der zur automatischen Überprüfung von Programmieraufgaben entwickelt wurde und in der Publikation im Fokus steht.",1,"Die Integration von ECSpooler in OLAT wird evaluiert, um die Funktionalität des automatischen Testens zu verbessern und den Mehrwert für das LMS zu bewerten.",1.0,"Die Publikation beschreibt die Anwendung der Software in einem konkreten Lehr-Lern-Setting, nämlich der Informatik-Ausbildung und der automatischen Überprüfung von Programmieraufgaben.",1.0,"Die Integration von ECSpooler in OLAT vereinfacht den Lehr-Lern-Prozess, indem sie die automatische Überprüfung von Programmieraufgaben ermöglicht und somit den Arbeitsaufwand für Lehrende reduziert.",0.0,"Die Publikation erwähnt keine direkten Messungen der Effekte auf die Lernenden (z.B. Wissenserwerb, Motivation). Der Fokus liegt auf der technischen Integration und den Vorteilen für die Lehrenden.",0.0,Die Publikation konzentriert sich auf die Integration bestehender Software (ECSpooler und OLAT) und nicht auf die Entwicklung neuer Softwarekomponenten.,1.0,"OLAT selbst wird als Bildungstechnologie eingesetzt, auch wenn der Fokus der Publikation auf der Integration von ECSpooler liegt. OLAT ist ein LMS, das digitale Technologien nutzt."
67,MobiDisc – Eine mobile Didaktik-Toolbox für die universitäre Lehre,"Möller, Andreas; Thielsch, Angelika; Dallmeier, Beate; Hendrich, Andreas; Meyer, Barbara E.; Roalter, Luis;Diewald, Stefan; Kranz, Matthias",2011,139.0,150.0,,139.pdf,"Rohland, Holger; Kienle, Andrea; Friedrich, Steffen",,978-3-88579-282-6,1617-5468,DeLFI 2011 – Die 9. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-188",Gesellschaft für Informatik e.V.,Bonn,5.-8. September 2011,Dresden,Regular Research Papers,Text/Conference Paper,de,,1,"MobiDics wird als eine eigens entwickelte mobile Lernplattform beschrieben, die als 'Didaktik-Toolbox' fungiert. Dies deutet auf die Entwicklung von Software hin.",1,"Die Akzeptanz des Prototyps wurde durch eine Online-Befragung mit 103 Teilnehmern evaluiert. Es wird explizit erwähnt, dass die Funktionalitäten des Prototyps auf hohe Akzeptanz stießen.",1.0,Die Publikation beschreibt MobiDics als ein Werkzeug für die universitäre Lehre und richtet sich an Lehrende und Studierende. Es wird ein konkretes Lehr-Lern-Setting adressiert.,1.0,Die Software soll die Vorbereitung und Durchführung von Lehrveranstaltungen vereinfachen und den Einsatz didaktischer Methoden erleichtern. Dies zielt auf die Verbesserung des Lehrprozesses ab.,0.0,"Obwohl die Publikation die Verbesserung der Ausbildung durch MobiDics erwähnt, werden keine direkten Messungen der Auswirkungen auf die Lernenden (z.B. Wissenserwerb, Motivation) durchgeführt oder berichtet. Die Verbesserung der Lernerfahrung wird als indirekte Folge des verbesserten Lehrprozesses betrachtet.",0.0,"Der Fokus liegt nicht primär auf der Entwicklung neuartiger Softwarearchitekturen oder Algorithmen, sondern auf der Anwendung bestehender Technologien zur Lösung eines didaktischen Problems. Die Entwicklung ist Mittel zum Zweck, nicht das Hauptziel.",0.0,"Obwohl mobile Geräte und Internet genutzt werden, steht nicht die allgemeine Anwendung dieser Technologien im Vordergrund, sondern die spezifische Entwicklung und Evaluation von MobiDics als didaktisches Werkzeug."
68,Vorlesungsaufzeichnung in der Mathematik - Nutzung und Auswirkung auf die Studienleistung,"Zimmermann, Marc Oliver; Jokiaho, Annika; May, Birgit",2011,163.0,171.0,,163.pdf,"Rohland, Holger; Kienle, Andrea; Friedrich, Steffen",,978-3-88579-282-6,1617-5468,DeLFI 2011 – Die 9. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-188",Gesellschaft für Informatik e.V.,Bonn,5.-8. September 2011,Dresden,Regular Research Papers,Text/Conference Paper,de,,0,Die Publikation beschreibt keine eigens entwickelte Forschungssoftware im Sinne von Quellcode oder Algorithmen. Es wird lediglich die Lernplattform Moodle und das Programm Lecturnity genutzt.,0,"Es findet keine systematische Evaluation der Software Moodle oder Lecturnity statt. Die Software wird als Werkzeug zur Datenerhebung und Bereitstellung von Lernmaterialien genutzt, aber nicht selbst bewertet.",1.0,Die Publikation untersucht explizit ein Lehr-Lern-Setting im Fach Mathematik an der PH Ludwigsburg und die Auswirkungen von Vorlesungsaufzeichnungen auf die Studienleistungen.,0.0,"Die Vereinfachung des Lehr-Lern-Prozesses durch die Vorlesungsaufzeichnungen wird zwar erwähnt (z.B. Nachholen versäumter Vorlesungen), steht aber nicht im Fokus der Untersuchung. Der Fokus liegt auf den Auswirkungen auf die Studienleistung.",1.0,Die Auswirkungen der Vorlesungsaufzeichnungen auf die Studienleistungen der Studierenden werden explizit untersucht und analysiert. Es werden Daten zu Nutzung und Klausurergebnissen erhoben.,-1.0,Die Publikation befasst sich nicht mit der Entwicklung neuer Forschungssoftware. Es werden lediglich bestehende Tools genutzt.,1.0,"Die Lernplattform Moodle und die Vorlesungsaufzeichnungen (als Form der digitalen Technologie) werden als allgemeine Bildungstechnologien eingesetzt, die nicht eigens für die Forschung entwickelt wurden."
69,"Steigerung von Interaktivität, Individualität und Lernzufriedenheiten in einer inversitären Massenveranstaltung durch mobile Endgeräte","Wegener, René; Prinz, Andreas; Bitzer, Philipp; Leimeister, Jan Marco",2011,173.0,184.0,,173.pdf,"Rohland, Holger; Kienle, Andrea; Friedrich, Steffen",,978-3-88579-282-6,1617-5468,DeLFI 2011 – Die 9. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-188",Gesellschaft für Informatik e.V.,Bonn,5.-8. September 2011,Dresden,Regular Research Papers,Text/Conference Paper,de,,1,"Die entwickelten Applikationen zur Teilnehmeraktivierung und die App für den Appstore können als Forschungssoftware betrachtet werden, da sie speziell für das Pilotprojekt entwickelt wurden.",1,"Die entwickelten Lernanwendungen werden durch einen Online-Fragebogen evaluiert, um die wahrgenommene Interaktivität und Zufriedenheit der Studierenden zu erfassen.",1.0,"Die Publikation beschreibt ein konkretes Lehr-Lern-Setting, nämlich eine universitäre Massenveranstaltung in den Wirtschaftswissenschaften.",0.0,"Die Vereinfachung von Prozessen wird zwar erwähnt (z.B. durch die schnelle Erfassung von Rückmeldungen), steht aber nicht im Fokus der Evaluation. Der Fokus liegt eher auf den Auswirkungen auf die Lernenden.",1.0,"Die Publikation evaluiert explizit die Auswirkungen der mobilen Endgeräte auf die Interaktivität und Zufriedenheit der Studierenden, was unter das lernendenorientierte Paradigma fällt.",0.0,"Die Entwicklung der Software wird zwar beschrieben, steht aber nicht im Vordergrund. Der Fokus liegt auf der Evaluation des Einsatzes der Software in einem Lehr-Lern-Setting.",1.0,"Es werden allgemeine Bildungstechnologien wie Tablets, Videos und Learning Management Systeme eingesetzt, die nicht eigens für die Studie entwickelt wurden."
70,Kollaborative und altersgerechte Lernanwendung zur Vermittlung fundamentaler Ideen der Informatik,"Nabbi, Negah; Leonhardt, Thiemo; Brauner, Philipp; Schroeder, Ulrik",2011,185.0,196.0,,185.pdf,"Rohland, Holger; Kienle, Andrea; Friedrich, Steffen",,978-3-88579-282-6,1617-5468,DeLFI 2011 – Die 9. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-188",Gesellschaft für Informatik e.V.,Bonn,5.-8. September 2011,Dresden,Regular Research Papers,Text/Conference Paper,de,,1,"Die Autoren entwickeln eine Lernanwendung (Software) zur Vermittlung von Informatikkonzepten, was als Forschungssoftware im Sinne der Definition zählt.",1,Die entwickelte Lernanwendung wird in mehreren Entwicklungszyklen mit Experten und Grundschulkindern evaluiert.,1.0,"Die Publikation beschreibt die Entwicklung einer Lernanwendung für den Informatikunterricht in der Grundschule, was ein konkretes Lehr-Lern-Setting darstellt.",0.0,"Die Publikation fokussiert sich nicht primär auf die Vereinfachung des Lehr-Lern-Prozesses durch die Software, sondern auf die Entwicklung und Evaluation der Software selbst.",1.0,"Die Anwendung wird mit Grundschulkindern evaluiert, um zu untersuchen, ob sie die strukturierte Zerlegung verstehen. Dies deutet auf eine Messung der Effekte auf die Lernenden hin.",1.0,"Die Publikation beschreibt die Entwicklung mehrerer Prototypen einer Lernsoftware, was die Entwicklung neuer Software im Vordergrund stellt.",0.0,"Es wird keine allgemeine Bildungstechnologie eingesetzt, sondern eigens entwickelte Software. Der Fokus liegt auf der speziell entwickelten Anwendung, nicht auf einer bereits existierenden Technologie."
